SPK15a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.403975	160.107000	107.576000	102.559000	102.559000	177.603000	130.089000	105.074000	105.074000	97.556300	112.572000	12.513200	12.513200	100.071000	25.006300	15.008300	15.008300	115.073000	95.054200	110.077000	95.054200	12.513200
1.006400	245.136000	125.072000	250.153000	107.576000	190.103000	140.088000	280.149000	130.089000	162.587000	135.071000	120.076000	97.556300	117.575000	132.570000	30.023300	25.006300	122.571000	172.607000	192.619000	110.077000	15.008300
1.053800	312.682000	145.091000	307.686000	125.072000	195.120000	155.090000	350.184000	140.088000	185.121000	165.089000	187.609000	112.572000	127.587000	142.589000	62.542300	30.023300	212.624000	270.150000	197.622000	115.073000	25.006300
1.870100	325.183000	315.184000	332.687000	145.091000	275.153000	180.104000	400.234000	155.090000	210.122000	182.606000	372.704000	120.076000	157.605000	175.108000	137.586000	62.542300	285.166000	272.652000	267.656000	122.571000	30.023300
2.214925	335.182000	317.685000	347.682000	160.107000	330.186000	232.635000	515.281000	177.603000	227.639000	230.134000	377.714000	135.071000	260.151000	200.123000	152.588000	100.071000	457.747000	305.171000	327.684000	172.607000	62.542300
2.263700	362.698000	367.701000	472.749000	245.136000	370.202000	287.668000	607.842000	180.104000	265.154000	290.169000	530.296000	162.587000	262.653000	202.618000	205.119000	117.575000	760.425000	345.201000	365.199000	192.619000	95.054200
3.686625	387.720000	465.244000	520.277000	250.153000	512.779000	302.669000	615.346000	190.103000	300.168000	320.187000	625.345000	165.089000	277.669000	357.702000	207.621000	127.587000	787.941000	352.699000	452.751000	197.622000	97.556300
3.698675	395.217000	470.261000	630.362000	307.686000	517.782000	397.732000	617.841000	195.120000	322.681000	392.716000	632.843000	182.606000	355.200000	477.766000	282.672000	132.570000	797.954000	380.215000	535.292000	212.624000	100.071000
6.919825	455.245000	507.783000	727.906000	312.682000	537.794000	447.748000	732.909000	232.635000	375.219000	412.734000	662.874000	185.121000	510.278000	485.263000	310.188000	137.586000	822.969000	405.230000	610.343000	267.656000	102.559000
7.078450	460.248000	647.859000	895.504000	315.184000	622.844000	462.750000	770.438000	275.153000	527.795000	432.746000	792.958000	187.609000	585.329000	582.827000	382.717000	142.589000	845.489000	417.730000	620.342000	270.150000	105.074000
7.625475	467.767000	772.939000	915.516000	317.685000	667.877000	580.312000	775.441000	280.149000	612.845000	652.862000	795.452000	210.122000	640.361000	595.328000	385.218000	152.588000	1008.070000	690.391000	665.376000	272.652000	107.576000
8.088050	475.264000	800.455000	1060.600000	325.183000	687.875000	605.341000	790.442000	287.668000	657.858000	722.910000	930.539000	227.639000	655.377000	757.923000	627.861000	157.605000	1078.120000	842.973000	830.473000	285.166000	110.077000
8.931375	482.762000	805.458000	1093.130000	332.687000	817.959000	660.373000	847.990000	302.669000	677.876000	837.970000	973.050000	230.134000	777.942000	880.502000	637.860000	175.108000	1103.130000	885.505000	850.485000	305.171000	112.572000
9.492925	532.798000	815.457000	1110.630000	335.182000	905.517000	785.439000	852.986000	330.186000	820.453000	935.535000	1065.620000	265.154000	782.938000	1025.580000	642.863000	200.123000	1179.180000	890.501000	913.021000	327.684000	115.073000
10.272725	577.831000	832.974000	1186.680000	347.682000	1090.610000	802.957000	920.519000	350.184000	888.000000	943.032000	1073.120000	290.169000	807.953000	1100.630000	685.395000	202.618000	1194.190000	923.020000	933.033000	345.201000	117.575000
